"cod_materia","codenservicio_mat","nombre_mat","tipo_descriptor","cod_condicion","cod_condicion_padre","tipo","cantmaterias","cod_plan","cantcreditos","cod_grupo","nombre_grupo","cod_elemento","tipo_instancia","nombre_mat-2","codenservicio_mat-2"
"18269","1327","TALLER DE PROGRAMACION","C","617359","617360","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"18269","1327","TALLER DE PROGRAMACION","C","617357","617361","N","","","","","","32687","E","PROGRAMACION 4","1324"
"18269","1327","TALLER DE PROGRAMACION","C","617360","617361","AND","","","","","","","","",""
"18269","1327","TALLER DE PROGRAMACION","C","617362","617363","B","1","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"18269","1327","TALLER DE PROGRAMACION","C","617362","617363","B","1","","","","","34166","E","CREDITOS ASIGNADOS POR REVALIDA","TP25"
"18269","1327","TALLER DE PROGRAMACION","C","617363","617364","NOT","","","","","","","","",""
"18269","1327","TALLER DE PROGRAMACION","C","617361","617364","OR","","","","","","","","",""
"18269","1327","TALLER DE PROGRAMACION","C","617364","","AND","","","","","","","","",""
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510426","510427","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510426","510427","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510425","510427","N","","","","","","4306","C","PROGRAMACION 4","1324"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","32590","E","ALGEBRA LINEAL","1021"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","32620","E","GEOMETRIA Y ALGEBRA LINEAL","CP2"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","32656","E","GEOMETRIA Y ALGEBRA LINEAL 2","1031"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","32682","E","GEOMETRIA Y ALGEBRA LINEAL (P. 74)","CP23"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","33580","E","CREDITOS ASIGNADOS POR REVALIDA","M9"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","34023","E","CREDITOS ASIGNADOS POR REVALIDA","MA09"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510429","510430","B","1","","","","","89252","E","CREDITOS NO ACUM GAL2","1031P"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510427","510430","OR","","","","","","","","",""
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","32591","E","CALCULO 2","1022"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","32681","E","ANALISIS MATEMATICO I (P. 74)","CP22"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","33246","E","CALCULO 2","1072"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","80232","E","CALCULO DIF. E INTEGRAL EN VARIAS VARIABLES","1062"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510428","510430","B","1","","","","","88357","E","CREDITOS NO ACUM CDIVV","1062P"
"42487","1546","TALLER DE RADIO DEFINIDA POR SOFTWARE","C","510430","","AND","","","","","","","","",""
"55355","1780","TALLER DE ROBOTICA EDUCATIVA","C","429694","","D","","","10","4580","PROGRAMACION","","","",""
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617367","617368","B","1","","","","","32701","E","PROGRAMACION III","CP29"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617367","617368","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617366","617368","B","1","","","","","102372","E","CREDITOS NO ACUM. CON FUNDAMENTOS DE BASES DE DATOS","1911P"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617366","617368","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617365","617368","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617365","617368","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617366","617368","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617365","617368","B","1","","","","","101284","E","CREDITOS NO ACUM. CON REDES DE COMPUTADORAS","1446P"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617365","617368","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617365","617368","B","1","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617365","617368","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"18412","1437","TALLER DE SEGURIDAD INFORMATICA","C","617368","","AND","","","","","","","","",""
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745264","745265","N","","","","","","6107","C","TALLER DE SEGURIDAD INFORMATICA","1437"
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745263","745266","B","1","","","","","101284","E","CREDITOS NO ACUM. CON REDES DE COMPUTADORAS","1446P"
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745265","745266","NOT","","","","","","","","",""
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745261","745266","N","","","","","","32663","E","PROGRAMACION 3","1323"
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745262","745266","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745262","745266","B","1","","","","","102372","E","CREDITOS NO ACUM. CON FUNDAMENTOS DE BASES DE DATOS","1911P"
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745263","745266","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"75279","1891","TALLER DE SEGURIDAD INFÓRMATICA","C","745266","","AND","","","","","","","","",""
"50816","1776","TALLER DE SIST. DE INF. GEO. EMPRES.","C","235368","235369","M","","","","","","","","",""
"50816","1776","TALLER DE SIST. DE INF. GEO. EMPRES.","C","235369","235370","NOT","","","","","","","","",""
"50816","1776","TALLER DE SIST. DE INF. GEO. EMPRES.","C","235367","235370","M","","","","","","","","",""
"50816","1776","TALLER DE SIST. DE INF. GEO. EMPRES.","C","235366","235370","M","","","","","","","","",""
"50816","1776","TALLER DE SIST. DE INF. GEO. EMPRES.","C","235370","","AND","","","","","","","","",""
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409679","409680","B","1","","","","","64877","E","CREDITOS ASIGNADOS POR REVALIDA","AI28"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409679","409680","B","1","","","","","33747","E","CREDITOS ASIGNADOS POR REVALIDA","AT3"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409679","409680","B","1","","","","","64879","E","CREDITOS ASIGNADOS POR REVALIDA","AA28"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409679","409680","B","1","","","","","65180","E","CREDITOS ASIGNADOS POR REVALIDA","BT28"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409679","409680","B","1","","","","","33712","E","CREDITOS ASIGNADOS POR REVALIDA","AT28"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409682","409683","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409681","409683","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409681","409683","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409684","409685","B","1","","","","","975","C","INTRODUCCION A LA APICULTURA 4º","16054"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409684","409685","B","1","","","","","584","C","COMPUESTOS FENOLICOS DE LA UVA Y EL VINO","31069"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409686","409687","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409685","409687","NOT","","","","","","","","",""
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409680","409687","NOT","","","","","","","","",""
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409683","409687","OR","","","","","","","","",""
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409686","409687","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20661","1759","TALLER DE SIST. DE INF.GEOGRAF.EMPRESAR.","C","409687","","AND","","","","","","","","",""
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617369","617373","B","1","","","","","101284","E","CREDITOS NO ACUM. CON REDES DE COMPUTADORAS","1446P"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617369","617373","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617369","617373","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617369","617373","B","1","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617369","617373","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617369","617373","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617370","617373","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617372","617373","R","","365","200","","","","","",""
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617371","617373","N","","","","","","33672","E","ARQUITECTURA DE COMPUTADORAS","1443"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617370","617373","B","1","","","","","33693","E","SISTEMAS OPERATIVOS","1537"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617370","617373","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617370","617373","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617370","617373","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617370","617373","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"47533","1952","TALLER DE SISTEMAS CIBER-FISICOS","C","617373","","AND","","","","","","","","",""
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617398","617399","B","2","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617398","617399","B","2","","","","","32687","E","PROGRAMACION 4","1324"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617397","617399","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617397","617399","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617402","617403","B","1","","","","","975","C","INTRODUCCION A LA APICULTURA 4º","16054"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617402","617403","B","1","","","","","965","C","MICROBIOLOGIA DE LACTEOS 5º","17038"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617402","617403","B","1","","","","","964","C","MICROBIOLOGIA DE LACTEOS 4º","16047"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617402","617403","B","1","","","","","926","C","FRUTICULTURA 5º","17046"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","64876","E","CREDITOS ASIGNADOS POR REVALIDA","A28"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","89708","E","CREDITOS ASIGNADOS POR REVALIDA","BTI38"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","89774","E","CREDITOS ASIGNADOS POR REVALIDA","BTI23"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","65180","E","CREDITOS ASIGNADOS POR REVALIDA","BT28"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","33747","E","CREDITOS ASIGNADOS POR REVALIDA","AT3"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","33712","E","CREDITOS ASIGNADOS POR REVALIDA","AT28"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","64879","E","CREDITOS ASIGNADOS POR REVALIDA","AA28"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","64878","E","CREDITOS ASIGNADOS POR REVALIDA","A028"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617404","617405","B","1","","","","","64877","E","CREDITOS ASIGNADOS POR REVALIDA","AI28"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617400","617406","B","1","","","","","102372","E","CREDITOS NO ACUM. CON FUNDAMENTOS DE BASES DE DATOS","1911P"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617401","617406","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617401","617406","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617401","617406","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617401","617406","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617401","617406","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617401","617406","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617403","617406","NOT","","","","","","","","",""
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617400","617406","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617400","617406","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617399","617406","OR","","","","","","","","",""
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617405","617406","NOT","","","","","","","","",""
"20666","1751","TALLER DE SISTEMAS DE INFORMACION 1","C","617406","","AND","","","","","","","","",""
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195550","195551","B","2","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195550","195551","B","2","","","","","32687","E","PROGRAMACION 4","1324"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195549","195551","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195549","195551","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195552","195556","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195552","195556","B","1","","","","","33693","E","SISTEMAS OPERATIVOS","1537"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195553","195556","B","1","","","","","4353","C","PROYECTO DE INGENIERIA DE SOFTWARE","1721"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195552","195556","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195553","195556","B","1","","","","","4649","C","TALLER IV (1ER.SEM.)","CP363"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195554","195556","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195552","195556","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195551","195556","OR","","","","","","","","",""
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195554","195556","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195555","195556","B","1","","","","","4986","C","TALLER SISTEMAS DE INFORMACION 1","1734"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195555","195556","B","1","","","","","5021","C","TALLER SISTEMAS DE INFORMACION 2","1735"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195555","195556","B","1","","","","","5129","C","TALLER DE SISTEMAS DE INFORMACION 1","1751"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195552","195556","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195552","195556","B","1","","","","","33079","E","ANALISIS DINAMICO DE ESTRUCTURAS","CP350"
"20628","1740","TALLER DE SISTEMAS DE INFORMACION 3","C","195556","","AND","","","","","","","","",""
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195557","195561","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195559","195561","B","1","","","","","4649","C","TALLER IV (1ER.SEM.)","CP363"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195560","195561","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195560","195561","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195560","195561","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195560","195561","B","1","","","","","33693","E","SISTEMAS OPERATIVOS","1537"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195560","195561","B","1","","","","","33079","E","ANALISIS DINAMICO DE ESTRUCTURAS","CP350"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195560","195561","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"20669","1741","TALLER DE SISTEMAS DE INFORMACION 4","C","195559","195561","B","1","","","","","4353","C","PROYECTO DE INGENIERIA DE SOFTWARE","1721"
